Date,Price
2016-11-09,105.389999
2016-11-10,103.269997
2016-11-11,101.330002
2016-11-14,100.639999
2016-11-15,101.400002
2016-11-16,102.900002
2016-11-17,102.029999
2016-11-18,102.610001
2016-11-21,102.610001
2016-11-22,103.199997
2016-11-23,102.809998
2016-11-25,102.739998
2016-11-28,104.400002
2016-11-29,105.660004
2016-11-30,105.459999
2016-12-01,102.459999
2016-12-02,102.709999
2016-12-05,102.75
2016-12-06,103.339996
2016-12-07,103.309998
2016-12-08,103.849998
2016-12-09,104.720001
2016-12-12,105.489998
2016-12-13,107.099998
2016-12-14,107.110001
2016-12-15,104.540001
2016-12-16,105.730003
2016-12-19,107.190002
2016-12-20,106.940002
2016-12-21,107.110001
2016-12-22,106.68
2016-12-23,107.230003
2016-12-27,106.790001
2016-12-28,107.160004
2016-12-29,106.470001
2016-12-30,107.690002
2017-01-03,106.940002
2017-01-04,106.910004
2017-01-05,107.199997
2017-01-06,106.830002
2017-01-09,107.629997
2017-01-10,105.889999
2017-01-11,105.720001
2017-01-12,106.879997
2017-01-13,106.699997
2017-01-17,107.050003
2017-01-18,107.739998
2017-01-19,107.389999
2017-01-20,106.860001
2017-01-23,107.190002
2017-01-24,106.480003
2017-01-25,106.529999
2017-01-26,106.669998
2017-01-27,106.809998
2017-01-30,106.650002
2017-01-31,106.580002
2017-02-01,107.709999
2017-02-02,106.610001
2017-02-03,107.629997
2017-02-06,107.940002
2017-02-07,107.589996
2017-02-08,107.669998
2017-02-09,108.510002
2017-02-10,107.660004
2017-02-13,108.5
2017-02-14,108.769997
2017-02-15,107.459999
2017-02-16,107.910004
2017-02-17,109.029999
2017-02-21,108.800003
2017-02-22,110.040001
2017-02-23,110.82
2017-02-24,111.889999
2017-02-27,113
2017-02-28,112.480003
2017-03-01,112.68
2017-03-02,112.5
2017-03-03,113.519997
2017-03-06,113.050003
2017-03-07,112.800003
2017-03-08,111.949997
2017-03-09,111.099998
2017-03-10,111.43
2017-03-13,111.739998
2017-03-14,111.989998
2017-03-15,112.239998
2017-03-16,113.589996
2017-03-17,112.919998
2017-03-20,113.540001
2017-03-21,112.559998
2017-03-22,114.239998
2017-03-23,114.389999
2017-03-24,113.230003
2017-03-27,113.980003
2017-03-28,113.300003
2017-03-29,113.449997
2017-03-30,112.980003
2017-03-31,112.25
2017-04-03,112.730003
2017-04-04,112.480003
2017-04-05,112.870003
2017-04-06,113.470001
2017-04-07,113.75
2017-04-10,112.919998
2017-04-11,113.029999
2017-04-12,112.940002
2017-04-13,113.980003
2017-04-17,113.529999
2017-04-18,113.889999
2017-04-19,114.029999
2017-04-20,113.209999
2017-04-21,112.949997
2017-04-24,113.449997
2017-04-25,113.82
2017-04-26,113.889999
2017-04-27,113.75
2017-04-28,113.919998
2017-05-01,113.620003
2017-05-02,112.830002
2017-05-03,112.900002
2017-05-04,112.279999
2017-05-05,112.910004
2017-05-08,113.449997
2017-05-09,113.25
2017-05-10,112.550003
2017-05-11,112.459999
2017-05-12,113.190002
2017-05-15,113.5
2017-05-16,113.839996
2017-05-17,113.050003
2017-05-18,113.379997
2017-05-19,113.660004
2017-05-22,114.040001
2017-05-23,115.199997
2017-05-24,115.510002
2017-05-25,116.269997
2017-05-26,117.160004
2017-05-30,117.080002
2017-05-31,117.610001
2017-06-01,117.849998
2017-06-02,119.470001
2017-06-05,118.889999
2017-06-06,118.629997
2017-06-07,118.290001
2017-06-08,118.510002
2017-06-09,117.599998
2017-06-12,117.900002
2017-06-13,117.529999
2017-06-14,118.510002
2017-06-15,118.269997
2017-06-16,119.300003
2017-06-19,119.800003
2017-06-20,119.290001
2017-06-21,119.239998
2017-06-22,118.440002
2017-06-23,117.93
2017-06-26,117.800003
2017-06-27,118.089996
2017-06-28,116.589996
2017-06-29,114.690002
2017-06-30,114.559998
2017-07-03,114.519997
2017-07-05,113.860001
2017-07-06,112.980003
2017-07-07,113.029999
2017-07-10,113.480003
2017-07-11,113.169998
2017-07-12,113.959999
2017-07-13,114.029999
2017-07-14,114.18
2017-07-17,114.050003
2017-07-18,114.699997
2017-07-19,115.010002
2017-07-20,115.75
2017-07-21,116.199997
2017-07-24,117.18
2017-07-25,116.160004
2017-07-26,115.809998
2017-07-27,116.540001
2017-07-28,116.790001
2017-07-31,116.889999
2017-08-01,117.330002
2017-08-02,117.639999
2017-08-03,118.309998
2017-08-04,118.169998
2017-08-07,118.400002
2017-08-08,118.559998
2017-08-09,119.279999
2017-08-10,118.410004
2017-08-11,118.699997
2017-08-14,118.18
2017-08-15,118.330002
2017-08-16,119.370003
2017-08-17,119.730003
2017-08-18,118.949997
2017-08-21,119.739998
2017-08-22,120.050003
2017-08-23,120.419998
2017-08-24,120.75
2017-08-25,121.25
2017-08-28,121.150002
2017-08-29,121.449997
2017-08-30,121.040001
2017-08-31,120.800003
2017-09-01,120.790001
2017-09-05,120.660004
2017-09-06,120.889999
2017-09-07,120.419998
2017-09-08,120.940002
2017-09-11,121.470001
2017-09-12,122.580002
2017-09-13,120.629997
2017-09-14,120
2017-09-15,121.099998
2017-09-18,121.199997
2017-09-19,120.279999
2017-09-20,120.050003
2017-09-21,119.040001
2017-09-22,119.120003
2017-09-25,118.25
2017-09-26,118.949997
2017-09-27,117.510002
2017-09-28,116.410004
2017-09-29,117.029999
2017-10-02,117.150002
