Date,Price
2016-09-20,104.989998
2016-09-21,104.739998
2016-09-22,106.699997
2016-09-23,106.260002
2016-09-26,105.510002
2016-09-27,105.199997
2016-09-28,106.010002
2016-09-29,106.75
2016-09-30,106.699997
2016-10-03,107.050003
2016-10-04,106.610001
2016-10-05,105.400002
2016-10-06,105.370003
2016-10-07,106.580002
2016-10-10,104.739998
2016-10-11,104.760002
2016-10-12,103.900002
2016-10-13,102.839996
2016-10-14,103.669998
2016-10-17,103.529999
2016-10-18,104.830002
2016-10-19,105.040001
2016-10-20,105.379997
2016-10-21,104.599998
2016-10-24,105.830002
2016-10-25,105.489998
2016-10-26,104.400002
2016-10-27,104.5
2016-10-28,104.279999
2016-10-31,104.43
2016-11-01,104.43
2016-11-02,103.610001
2016-11-03,103.139999
2016-11-04,103.220001
2016-11-07,104.400002
2016-11-08,105.089996
2016-11-09,104.599998
2016-11-10,109.07
2016-11-11,109.309998
2016-11-14,109.879997
2016-11-15,109.459999
2016-11-16,109.790001
2016-11-17,110
2016-11-18,109.900002
2016-11-21,110.230003
2016-11-22,111.279999
2016-11-23,111.720001
2016-11-25,112.480003
2016-11-28,113.120003
2016-11-29,111.519997
2016-11-30,112.919998
2016-12-01,113.330002
2016-12-02,112.949997
2016-12-05,113.860001
2016-12-06,114.330002
2016-12-07,114.760002
2016-12-08,116.540001
2016-12-09,117.25
2016-12-12,117.040001
2016-12-13,116.639999
2016-12-14,115.279999
2016-12-15,113.959999
2016-12-16,114.800003
2016-12-19,114.269997
2016-12-20,114.379997
2016-12-21,114.629997
2016-12-22,114.389999
2016-12-23,113.57
2016-12-27,114.18
2016-12-28,115.059998
2016-12-29,113.389999
2016-12-30,113.730003
2017-01-03,113.07
2017-01-04,113.559998
2017-01-05,115.379997
2017-01-06,114.970001
2017-01-09,114.459999
2017-01-10,114.620003
2017-01-11,114.959999
2017-01-12,115.510002
2017-01-13,115.410004
2017-01-17,115.300003
2017-01-18,114.980003
2017-01-19,115.68
2017-01-20,115.239998
2017-01-23,115.629997
2017-01-24,116.089996
2017-01-25,119.370003
2017-01-26,119.830002
2017-01-27,119.779999
2017-01-30,119
2017-01-31,118.230003
2017-02-01,117.849998
2017-02-02,118.449997
2017-02-03,118.25
2017-02-06,118.32
2017-02-07,118.019997
2017-02-08,117.32
2017-02-09,117.5
2017-02-10,118.209999
2017-02-13,119.519997
2017-02-14,119.610001
2017-02-15,119.760002
2017-02-16,120.019997
2017-02-17,119.68
2017-02-21,119.779999
2017-02-22,119.970001
2017-02-23,120.720001
2017-02-24,118.669998
2017-02-27,119.169998
2017-02-28,118.970001
2017-03-01,120.150002
2017-03-02,121.370003
2017-03-03,119.949997
2017-03-06,119.43
2017-03-07,118.900002
2017-03-08,118.040001
2017-03-09,117.839996
2017-03-10,118.110001
2017-03-13,118.160004
2017-03-14,118
2017-03-15,118.269997
2017-03-16,120.300003
2017-03-17,119.629997
2017-03-20,119.75
2017-03-21,120.480003
2017-03-22,117.769997
2017-03-23,118.050003
2017-03-24,118.209999
2017-03-27,115.470001
2017-03-28,117.190002
2017-03-29,118.519997
2017-03-30,118.800003
2017-03-31,118.870003
2017-04-03,119.150002
2017-04-04,118.379997
2017-04-05,119.440002
2017-04-06,118.43
2017-04-07,118.830002
2017-04-10,119.150002
2017-04-11,118.870003
2017-04-12,118.989998
2017-04-13,117.139999
2017-04-17,116.379997
2017-04-18,116.5
2017-04-19,117.230003
2017-04-20,117.57
2017-04-21,118.489998
2017-04-24,119.720001
